task,draft_precision,quant_method,gamma,num_prompts,acceptance_rate_mean,acceptance_rate_std,mean_accepted_length_mean,position_1_acceptance,position_2_acceptance,position_3_acceptance,position_4_acceptance,draft_time_ms_mean,total_wall_time_ms_mean,tokens_per_second_mean,quality_mean,draft_cost_share_mean
chat,bf16,none,4,3,0.7447089947089947,0.1305040157081544,2.9788359788359786,0.8518518518518519,0.7777777777777778,0.7407407407407407,0.6084656084656085,69979.95670388143,139106.98237394294,10.465943293768143,0.0,0.6221816975721995
chat,int4,bnb,4,2,0.7392857142857143,0.18928571428571428,2.9571428571428573,0.9,0.8,0.6285714285714286,0.6285714285714286,1938.6059176176786,2466.1533311009407,20.03816716840298,0.0,0.7388886603832776
chat,int8,bnb,4,2,0.9285714285714286,0.0,3.7142857142857144,1.0,1.0,0.8571428571428571,0.8571428571428571,3728.562753647566,4558.59119258821,7.1323431776428965,0.0,0.8171763767215883
