task,draft_precision,quant_method,gamma,num_prompts,acceptance_rate_mean,acceptance_rate_std,mean_accepted_length_mean,position_1_acceptance,position_2_acceptance,position_3_acceptance,position_4_acceptance,draft_time_ms_mean,total_wall_time_ms_mean,tokens_per_second_mean,quality_mean,draft_cost_share_mean
chat,bf16,none,4,10,0.4925,0.15497031525782964,1.97,0.76,0.59,0.3725,0.2475,1732.889330200851,2866.447913646698,5.8673468723256095,1.0,0.5899701523782657
chat,int4,bnb,4,10,0.41985119047619046,0.11753661998102814,1.6794047619047618,0.6772619047619047,0.49273809523809525,0.30857142857142855,0.20083333333333334,3662.5517893582582,4513.242085836828,3.806768853692657,1.0,0.8051161597679678
chat,int8,bnb,4,10,0.48001984126984126,0.1517662880503656,1.920079365079365,0.7949206349206349,0.5635714285714286,0.33134920634920634,0.23023809523809524,7769.629598222673,8633.204750344157,1.9071386366414707,1.0,0.8973618821947379
