task,draft_precision,quant_method,gamma,num_prompts,acceptance_rate_mean,acceptance_rate_std,mean_accepted_length_mean,position_1_acceptance,position_2_acceptance,position_3_acceptance,position_4_acceptance,draft_time_ms_mean,total_wall_time_ms_mean,tokens_per_second_mean,quality_mean,draft_cost_share_mean
chat,bf16,none,4,2,0.7976190476190477,0.130952380952381,3.1904761904761907,0.8888888888888888,0.8333333333333333,0.8333333333333333,0.6349206349206349,1455.3315844386816,1903.9685623720288,22.74797808469522,1.0,0.680755669238672
chat,int4,bnb,4,2,0.7392857142857143,0.18928571428571428,2.9571428571428573,0.9,0.8,0.6285714285714286,0.6285714285714286,1584.9053412675858,2030.8842919766903,18.870189761229803,1.0,0.7404194711885087
chat,int8,bnb,4,2,0.9285714285714286,0.0,3.7142857142857144,1.0,1.0,0.8571428571428571,0.8571428571428571,2915.04742577672,3556.539890356362,9.647492757184116,1.0,0.8135935653132624
