task,draft_precision,quant_method,gamma,num_prompts,acceptance_rate_mean,acceptance_rate_std,mean_accepted_length_mean,position_1_acceptance,position_2_acceptance,position_3_acceptance,position_4_acceptance,draft_time_ms_mean,total_wall_time_ms_mean,tokens_per_second_mean,quality_mean,draft_cost_share_mean
reasoning,bf16,none,4,10,0.6226587301587302,0.19394154272735084,2.4906349206349208,0.7354761904761905,0.6200793650793651,0.5946825396825397,0.5403968253968254,1277.119086869061,2165.57104177773,7.908967428157975,1.0,0.5737798449823254
reasoning,int4,bnb,4,10,0.5758333333333333,0.13573104533107622,2.3033333333333332,0.7908333333333334,0.6083333333333333,0.5083333333333333,0.39583333333333337,2405.1151141524315,3130.327312462032,5.389109201350795,1.0,0.7619504803748495
reasoning,int8,bnb,4,10,0.6084920634920635,0.20015386418943354,2.433968253968254,0.7221428571428571,0.6100793650793651,0.568015873015873,0.5337301587301587,6521.5155981481075,7307.887811772525,2.408297010283459,1.0,0.8857016550406482
